Cost_ID,Date,Department,City,Cost_Type,Cost_Amount,Budget_Amount,Employee_ID,Approved_By,Cost_Center_Code,Fiscal_Quarter,Fiscal_Year,Is_Recurring,Notes,Currency
CST010465,2021-06-07,Logistics,Asyut,Insurance,19241.61,3586.49,E0164,MGR18,CC022,Q4,2021,True,,EGP
CST010466,2021-03-22,Customer Service,Suez,Utilities,14835.87,431.92,E0153,MGR19,CC025,Q2,2022,True,Note_40,
CST010467,2021-12-15,IT,Cairo,Depreciation,10736.06,15408.67,E0081,MGR11,CC022,Q2,2022,True,,EGP
CST010468,2023-06-28,Customer Service,Mansoura,Insurance,7808.26,6587.36,E0133,MGR8,CC023,Q4,2023,False,Note_43,USD
CST010469,2021-02-24,HR,Suez,Salaries,13208.24,2166.12,E0054,MGR18,CC017,Q3,2022,True,,EGP
CST010470,2021-03-08,IT,Suez,COGS,1974.8,1341.57,E0063,MGR3,CC014,Q2,2022,False,,EUR
CST010471,2023-11-21,HR,Mansoura,Utilities,13830.9,29204.69,E0093,MGR19,CC001,Q2,2023,True,,EGP
CST010472,2021-01-26,HR,Giza,Insurance,12620.23,6605.88,E0132,MGR20,CC007,Q3,2021,True,,EGP
CST010473,2022-10-16,Logistics,Port Said,Depreciation,9217.16,1709.41,E0176,MGR12,CC017,Q4,2022,True,,EGP
CST010474,2023-08-14,Operations,Cairo,Maintenance,7181.5,117623.17,E0077,MGR18,CC017,Q2,2023,True,,EGP
CST010475,2022-09-01,Customer Service,Port Said,Depreciation,4346.44,6135.02,E0040,MGR10,CC006,Q1,2023,False,,EGP
CST010476,2024-02-25,HR,Suez,Rent,1895.41,21824.99,E0140,MGR11,CC002,Q3,2024,True,,EGP
CST010477,2022-06-10,Logistics,Cairo,Salaries,1540.27,28434.67,E0035,MGR17,CC030,Q4,2022,True,Note_14,EGP
CST010478,2022-04-18,Finance,Giza,Maintenance,1990.46,3939.64,E0044,MGR2,CC012,Q3,2022,True,,EGP
CST010479,2022-09-27,Operations,Suez,Marketing,13406.14,27251.97,E0181,MGR3,CC009,Q1,2024,True,,EUR
CST010480,2024-01-20,IT,Mansoura,Utilities,12395.76,5822.11,E0020,MGR20,CC019,Q2,2021,True,Note_88,USD
CST010481,2023-10-18,IT,Cairo,Depreciation,29017.01,1507.57,E0155,MGR19,CC025,Q3,2022,True,,EUR
CST010482,2023-11-27,Sales,Alexandria,Marketing,6866.43,5574.41,E0149,MGR8,CC015,Q1,2021,True,,EGP
CST010483,2022-09-20,HR,Asyut,Utilities,9031.89,8767.71,E0007,MGR2,CC021,Q3,2022,False,Note_14,EGP
CST010484,2022-06-08,Logistics,Giza,Rent,728.62,17282.58,E0020,MGR19,CC006,Q1,2022,False,,EGP
CST010485,2021-07-23,HR,Asyut,Rent,16647.4,6258.48,E0108,MGR1,CC004,Q2,2024,False,,EUR
CST010486,2022-01-12,Customer Service,Tanta,Depreciation,11596.66,22279.63,E0106,MGR13,CC030,Q4,2022,True,,EGP
CST010487,2022-04-25,HR,Port Said,Rent,30840.72,27305.45,E0028,MGR10,CC026,Q3,2024,False,,EGP
CST010488,2024-08-30,HR,Luxor,Insurance,14754.09,9044.12,E0198,MGR11,CC022,Q1,2023,False,,EGP
CST010489,2024-12-11,Operations,Giza,Rent,3660.31,110934.09,E0093,MGR6,CC024,Q1,2023,False,,EGP
CST010490,2023-08-02,Customer Service,Tanta,Utilities,13084.82,7471.08,E0109,MGR14,CC029,Q1,2023,True,Note_43,EGP
CST010491,2024-03-14,Finance,Alexandria,Insurance,8823.77,9642.54,E0099,MGR15,CC017,Q3,2024,False,,EUR
CST010492,2024-08-24,Customer Service,Asyut,Marketing,-24407.2,3343.63,E0028,MGR15,CC016,Q2,2021,True,,EGP
CST010493,2021-11-14,Marketing,Tanta,Depreciation,5731.68,43236.88,E0024,MGR5,CC004,Q4,2024,False,,EGP
CST010494,2023-03-25,Customer Service,Mansoura,Salaries,19227.94,2258.37,E0034,MGR15,CC017,Q1,2023,True,,EGP
CST010495,2024-11-23,IT,Tanta,Salaries,38138.8,44944.6,E0167,MGR8,CC004,Q1,2022,False,,USD
CST010496,2024-10-20,Customer Service,Asyut,COGS,2196.03,47463.04,E0140,MGR15,CC006,Q4,2023,True,,EGP
CST010497,2021-01-20,Logistics,Aswan,Rent,22855.28,2844.85,E0175,MGR20,CC011,Q4,2021,False,,
CST010498,2021-03-18,HR,Cairo,COGS,2898.87,5019.99,E0123,MGR14,CC021,Q1,2021,True,,EGP
CST010499,2022-04-19,Operations,Giza,Rent,1573.6,8197.37,E0036,MGR1,CC026,Q4,2022,True,Note_28,EGP
CST010500,2022-10-25,Customer Service,Mansoura,COGS,1432.09,61767.25,E0156,MGR18,CC022,Q2,2021,False,Note_78,EUR
CST010501,2022-05-15,Sales,Suez,Depreciation,10802.6,13751.96,E0158,MGR13,CC016,Q4,2023,True,,USD
CST010502,2022-07-22,Logistics,Mansoura,Marketing,657.41,42402.43,E0136,MGR6,CC021,Q1,2021,True,,EUR
CST010503,2024-06-30,Sales,Alexandria,Insurance,15086.31,188078.55,E0174,MGR7,CC026,Q1,2023,False,Note_75,EUR
CST010504,2021-07-26,HR,Cairo,COGS,23040.8,15553.7,E0098,MGR7,CC015,Q1,2024,True,,EGP
CST010505,2022-06-07,Customer Service,Aswan,Marketing,10902.02,4608.41,E0075,MGR5,CC012,Q1,2023,True,,EGP
CST010506,2024-07-20,Logistics,Aswan,Marketing,14357.35,47650.03,E0015,MGR18,CC025,Q4,2023,False,,EGP
CST010507,2021-08-25,Sales,Giza,Maintenance,8527.19,1808.24,E0156,MGR13,CC028,Q2,2021,False,Note_98,EGP
CST010508,2022-08-23,HR,Port Said,COGS,3662.22,8331.43,E0132,MGR20,CC023,Q4,2024,False,,EGP
CST010509,2022-09-09,Marketing,Cairo,Rent,32544.37,11496.23,E0081,MGR17,CC011,Q3,2022,False,Note_99,EGP
CST010510,2022-07-05,Operations,Mansoura,Insurance,3954.2,4223.19,E0034,MGR2,CC022,Q3,2021,False,Note_94,EUR
CST010511,2023-04-07,Logistics,Luxor,Rent,10310.21,993.76,E0069,MGR7,CC004,Q4,2022,False,,EGP
CST010512,2021-05-20,Logistics,Mansoura,Depreciation,13878.27,2323.77,E0108,MGR6,CC013,Q1,2022,True,Note_60,EGP
CST010513,2023-11-01,Customer Service,Tanta,Marketing,1822.63,63103.5,E0016,MGR1,CC016,Q2,2023,True,Note_17,EGP
CST010514,2024-07-15,HR,Giza,Maintenance,1343.8,53536.79,E0065,MGR20,CC021,Q3,2023,True,Note_93,EGP
CST010515,2024-10-01,Operations,Cairo,Maintenance,2227.01,8882.96,E0101,MGR15,CC004,Q4,2023,True,,EGP
CST010516,2023-11-23,HR,Asyut,Maintenance,0.0,32503.62,E0154,MGR10,CC013,Q3,2021,True,,EGP
CST010517,2023-03-05,Operations,Luxor,Depreciation,18839.86,8948.13,E0152,MGR10,CC027,Q2,2021,False,Note_91,EGP
CST010518,2022-02-23,Sales,Asyut,COGS,2334.54,26717.64,E0030,MGR7,CC023,Q4,2023,True,Note_48,EGP
CST010519,2021-05-05,IT,Cairo,Utilities,21525.09,14201.25,E0139,MGR11,CC002,Q4,2022,False,,EGP
CST010520,2023-04-17,Operations,Giza,Rent,4913.47,15469.46,E0196,MGR1,CC006,Q3,2023,False,,EGP
CST010521,2021-01-22,Operations,Port Said,Utilities,1261.45,1468.39,E0057,MGR3,CC018,Q1,2023,True,,EGP
CST010522,2024-04-17,IT,Cairo,Maintenance,7847.44,18092.57,E0034,MGR10,CC007,Q2,2023,True,,EGP
CST010523,2021-11-29,Finance,Asyut,Marketing,68139.14,24963.74,E0041,MGR3,CC011,Q2,2022,True,,EGP
CST010524,2024-06-05,HR,Suez,COGS,17886.42,8311.01,E0173,MGR15,CC008,Q1,2024,True,,EGP
CST010525,2024-12-27,Customer Service,Giza,Maintenance,2020.43,45509.15,E0146,MGR16,CC007,Q1,2022,True,,EGP
CST010526,2024-01-29,HR,Tanta,Depreciation,9140.88,47357.77,E0043,MGR2,CC025,Q1,2022,True,Note_35,EGP
CST010527,2022-09-06,Sales,Alexandria,COGS,4510.44,25177.76,E0153,MGR1,CC008,Q1,2023,True,Note_84,EGP
CST010528,2021-03-30,Operations,Port Said,Rent,43920.37,6620.08,E0054,MGR6,CC011,Q3,2022,False,Note_2,EGP
CST010529,2022-11-27,Marketing,Port Said,Utilities,3677.32,2264.25,E0108,MGR12,CC014,Q3,2022,True,,EGP
CST010530,2022-02-22,Finance,Alexandria,Salaries,4634.47,2621.34,E0162,MGR2,CC030,Q1,2024,False,,EGP
CST010531,2021-01-08,Marketing,Luxor,COGS,1619.77,7585.7,E0085,MGR11,CC022,Q2,2024,True,,EGP
CST010532,2021-02-11,Sales,Tanta,Rent,1229.25,8728.37,E0161,MGR5,CC004,Q1,2024,True,,EGP
CST010533,2024-10-10,HR,Suez,Rent,12737.6,10792.75,E0014,MGR10,CC002,Q3,2021,False,Note_83,EGP
CST010534,2022-10-31,Finance,Port Said,COGS,19503.15,19373.63,E0066,MGR5,CC020,Q3,2021,True,Note_1,
CST010535,2022-05-04,Marketing,Suez,COGS,29916.62,12748.39,E0105,MGR19,CC030,Q3,2024,True,,USD
CST010536,2024-04-07,Operations,Aswan,Salaries,4032.37,2901.71,E0083,MGR4,CC012,Q4,2024,True,Note_17,EGP
CST010537,2023-06-29,IT,Port Said,Insurance,1513.15,21733.43,E0003,MGR7,CC011,Q2,2021,True,,USD
CST010538,2023-04-24,Marketing,Giza,Maintenance,6511.46,15535.92,E0063,MGR1,CC016,Q4,2023,True,,EGP
CST010539,2023-11-27,Marketing,Mansoura,Maintenance,9086.07,3226.66,E0069,MGR9,CC017,Q3,2021,True,,EGP
CST010540,2023-12-04,IT,Giza,Depreciation,21334.92,6031.84,E0163,MGR11,CC030,Q1,2024,False,,EGP
CST010541,2023-09-07,Logistics,Alexandria,Rent,3296.85,936.01,E0021,MGR11,CC012,Q1,2024,True,Note_4,EGP
CST010542,2021-11-02,Marketing,Mansoura,Utilities,54063.24,18635.96,E0121,MGR17,CC017,Q2,2023,False,Note_82,USD
CST010543,2024-12-28,IT,Tanta,Rent,2918.65,3601.83,E0046,MGR4,CC004,Q1,2022,True,,USD
CST010544,2021-03-23,Sales,Tanta,Maintenance,3169.65,80337.02,E0017,MGR20,CC030,Q4,2024,False,,
CST010545,2021-06-21,Operations,Port Said,Maintenance,2985.49,17520.46,E0163,MGR14,CC008,Q4,2023,True,Note_32,EGP
CST010546,2023-03-08,Operations,Asyut,Salaries,23807.76,8608.83,E0034,MGR19,CC022,Q1,2021,False,,EUR
CST010547,2021-07-19,Finance,Aswan,Salaries,29815.51,49404.79,E0157,MGR11,CC001,Q4,2022,True,,EGP
CST010548,2023-12-10,Finance,Alexandria,Utilities,646.34,8532.41,E0162,MGR13,CC007,Q3,2023,True,Note_49,EGP
CST010549,2024-02-05,Logistics,Aswan,Utilities,34687.79,10383.01,E0072,MGR7,CC010,Q3,2023,False,,EUR
CST010550,2021-08-21,Logistics,Port Said,COGS,10918.99,1858.78,E0063,MGR9,CC001,Q3,2022,True,Note_41,EGP
CST010551,2022-11-21,HR,Cairo,Depreciation,20407.07,4515.63,E0011,MGR13,CC008,Q2,2022,True,,EUR
CST010552,2023-09-06,Sales,Cairo,Maintenance,12808.36,43893.41,E0166,MGR11,CC009,Q3,2021,True,Note_81,EGP
CST010553,2022-07-17,Customer Service,Aswan,Depreciation,3730.92,113344.23,E0002,MGR10,CC027,Q4,2022,False,Note_27,USD
CST010554,2022-05-16,Finance,Suez,COGS,20870.51,5862.02,E0029,MGR12,CC026,Q2,2023,False,,EGP
CST010555,2024-01-09,IT,Suez,Utilities,5875.05,13900.63,E0152,MGR12,CC005,Q2,2021,False,Note_34,EGP
CST010556,2022-04-16,Operations,Suez,Insurance,18669.58,9020.06,E0148,MGR17,CC011,Q2,2023,True,,EGP
CST010557,2023-10-25,Customer Service,Suez,Marketing,3577.79,28324.4,E0008,MGR2,CC004,Q1,2024,True,,EUR
CST010558,2023-10-08,Customer Service,Mansoura,Maintenance,8339.29,48991.32,E0038,MGR9,CC022,Q4,2023,True,,EGP
CST010559,2023-10-05,Logistics,Cairo,Depreciation,17568.93,7963.45,E0142,MGR20,CC008,Q2,2022,True,Note_75,EGP
CST010560,2022-11-08,Sales,Alexandria,Maintenance,12185.58,5598.22,E0117,MGR16,CC014,Q1,2024,True,,EGP
CST010561,2024-10-11,Logistics,Cairo,Marketing,3016.08,48016.91,E0070,MGR16,CC022,Q1,2021,False,,EGP
CST010562,2023-10-09,IT,Mansoura,COGS,413.97,2742.45,E0137,MGR1,CC025,Q3,2021,False,,EGP
CST010563,2021-04-08,Sales,Asyut,Utilities,11986.97,5692.75,E0113,MGR1,CC012,Q4,2021,False,,EGP
CST010564,2022-04-08,Sales,Suez,Depreciation,14122.68,20558.26,E0014,MGR16,CC003,Q2,2023,False,,EGP
CST010565,2024-12-03,Sales,Asyut,Utilities,16183.06,12718.4,E0165,MGR7,CC003,Q4,2021,True,,EUR
CST010566,2021-08-07,Logistics,Cairo,Maintenance,12377.57,77498.62,E0012,MGR20,CC008,Q3,2023,True,,EGP
CST010567,2023-11-09,Logistics,Giza,Maintenance,6851.51,10303.91,E0141,MGR8,CC022,Q3,2022,False,,EGP
CST010568,2024-06-15,Marketing,Luxor,Utilities,8353.2,4616.88,E0051,MGR8,CC010,Q2,2023,False,Note_31,EGP
CST010569,2021-10-22,Finance,Cairo,COGS,17442.92,3031.17,E0170,MGR15,CC014,Q1,2024,True,,EGP
CST010570,2024-04-13,Logistics,Mansoura,Utilities,3962.14,130042.1,E0006,MGR14,CC012,Q3,2024,False,Note_6,
CST010571,2022-11-24,Finance,Mansoura,Marketing,5134.96,32427.89,E0097,MGR20,CC023,Q4,2022,True,Note_62,EUR
CST010572,2022-10-30,HR,Suez,Depreciation,76125.24,6643.53,E0122,MGR17,CC018,Q4,2022,True,Note_78,EGP
CST010573,2022-04-07,Marketing,Aswan,Salaries,2088.88,28525.96,E0017,MGR16,CC022,Q3,2021,False,,EGP
CST010574,2022-06-25,IT,Cairo,Rent,5034.31,8428.34,E0166,MGR8,CC002,Q4,2024,True,,USD
CST010575,2024-03-22,IT,Asyut,COGS,1380.43,23982.92,E0144,MGR18,CC030,Q3,2023,False,,EGP
CST010576,2021-03-05,IT,Giza,Maintenance,7769.3,13221.96,E0014,MGR19,CC026,Q3,2022,True,,
CST010577,2023-04-08,Logistics,Mansoura,COGS,121619.76,47380.88,E0050,MGR15,CC015,Q2,2021,True,,EGP
CST010578,2024-08-14,Sales,Suez,Marketing,2363.48,8422.96,E0016,MGR11,CC004,Q4,2021,True,,EGP
CST010579,2023-09-19,Operations,Luxor,Insurance,2127.68,37793.61,E0073,MGR18,CC025,Q3,2021,True,,EGP
CST010580,2023-02-20,Logistics,Giza,Marketing,0.0,1884.29,E0099,MGR9,CC018,Q3,2023,False,,USD
CST010581,2024-10-20,Finance,Suez,Depreciation,57832.46,4166.88,E0061,MGR4,CC005,Q3,2024,True,Note_73,EGP
CST010582,2021-12-26,Finance,Tanta,Insurance,110621.6,126581.58,E0191,MGR4,CC003,Q4,2024,True,,
CST010583,2021-02-24,IT,Mansoura,Insurance,1958.47,37606.75,E0129,MGR20,CC014,Q1,2021,True,Note_74,EUR
CST010584,2021-05-21,HR,Asyut,Rent,3275.21,29280.39,E0150,MGR15,CC018,Q2,2023,True,,EGP
CST010585,2022-06-20,IT,Suez,COGS,1662.47,13948.6,E0087,MGR4,CC008,Q4,2023,True,,EGP
CST010586,2022-09-02,Operations,Giza,Depreciation,21445.87,272.69,E0064,MGR3,CC022,Q1,2023,False,,EGP
CST010587,2021-04-10,Sales,Asyut,Marketing,3718.74,1746.05,E0051,MGR1,CC005,Q1,2021,True,,EGP
CST010588,2024-12-30,Customer Service,Mansoura,Rent,12119.35,9031.77,E0125,MGR12,CC023,Q3,2024,True,Note_69,EGP
CST010589,2021-01-26,Customer Service,Tanta,COGS,3279.71,18042.41,E0165,MGR19,CC020,Q1,2024,False,Note_11,
CST010590,2024-11-03,Sales,Cairo,Salaries,39433.84,19841.12,E0028,MGR13,CC023,Q4,2022,True,Note_21,EGP
CST010591,2023-10-30,Customer Service,Giza,Maintenance,1992.97,5041.64,E0070,MGR17,CC003,Q4,2022,False,,EGP
CST010592,2021-11-08,Operations,Tanta,Insurance,8397.71,1500.36,E0011,MGR9,CC017,Q3,2024,False,Note_76,EGP
CST010593,2023-11-13,IT,Suez,Insurance,4631.93,30716.17,E0013,MGR7,CC023,Q3,2022,False,,EGP
CST010594,2024-04-07,Logistics,Luxor,Marketing,24547.79,45222.8,E0062,MGR18,CC027,Q4,2023,True,,EGP
CST010595,2021-08-25,Marketing,Port Said,Utilities,8733.12,50101.98,E0187,MGR19,CC011,Q4,2022,True,,EGP
CST010596,2022-10-14,Logistics,Luxor,COGS,3393.76,3261.35,E0069,MGR7,CC021,Q3,2022,True,,EUR
CST010597,2024-03-12,Sales,Port Said,Salaries,4842.65,85043.49,E0108,MGR12,CC010,Q3,2022,False,Note_39,EGP
CST010598,2023-05-28,Sales,Suez,Salaries,2795.42,10053.3,E0099,MGR3,CC007,Q1,2023,True,,EGP
CST010599,2022-03-08,IT,Port Said,Marketing,24458.77,17077.59,E0150,MGR14,CC008,Q2,2024,False,Note_44,EGP
CST010600,2024-05-13,Logistics,Asyut,Maintenance,7043.37,364239.47,E0183,MGR15,CC005,Q4,2024,False,,EGP
CST010601,2021-12-22,Sales,Luxor,Insurance,13199.92,7029.93,E0044,MGR14,CC025,Q3,2022,True,Note_99,EUR
CST010602,2021-01-09,Customer Service,Suez,Insurance,9584.2,11465.65,E0115,MGR2,CC011,Q1,2023,False,,EGP
CST010603,2024-04-21,Operations,Suez,COGS,3202.0,4280.73,E0125,MGR5,CC029,Q2,2021,True,,EGP
CST010604,2021-08-01,Sales,Mansoura,Marketing,3983.46,6570.78,E0101,MGR15,CC027,Q2,2024,True,,
CST010605,2023-11-22,Finance,Port Said,COGS,20349.04,14533.01,E0099,MGR10,CC002,Q2,2022,True,Note_64,EGP
CST010606,2022-03-20,IT,Suez,Rent,4067.13,39368.28,E0179,MGR11,CC006,Q3,2024,True,,EGP
CST010607,2023-04-23,Sales,Giza,Utilities,4351.63,3965.86,E0048,MGR18,CC015,Q2,2024,True,Note_85,EGP
CST010608,2023-01-02,HR,Cairo,Marketing,11195.79,6257.89,E0136,MGR7,CC022,Q3,2022,False,,EGP
CST010609,2024-03-10,Finance,Giza,COGS,14165.64,47761.22,E0087,MGR8,CC012,Q1,2022,True,,USD
CST010610,2024-10-23,HR,Asyut,Rent,3221.28,39024.18,E0112,MGR7,CC010,Q2,2024,False,,EGP
CST010611,2022-03-28,Operations,Luxor,COGS,1007.31,7156.84,E0109,MGR3,CC023,Q1,2023,False,,EGP
CST010612,2024-02-29,Customer Service,Giza,Salaries,118393.31,26789.36,E0007,MGR1,CC024,Q2,2023,False,,USD
CST010613,2023-07-05,HR,Alexandria,Maintenance,14387.81,1146.78,E0072,MGR13,CC014,Q3,2022,True,,EGP
CST010614,2023-04-09,Marketing,Giza,Marketing,6604.89,10477.63,E0054,MGR12,CC012,Q2,2022,False,Note_73,EGP
CST010615,2023-12-14,Marketing,Tanta,Marketing,16556.69,3004.91,E0138,MGR17,CC015,Q1,2021,False,,EGP
CST010616,2021-04-22,Logistics,Aswan,Depreciation,4018.1,13422.45,E0005,MGR6,CC025,Q2,2023,False,Note_31,EGP
CST010617,2023-09-12,Sales,Luxor,Marketing,53249.87,1167.44,E0147,MGR6,CC022,Q2,2022,True,,EGP
CST010618,2021-05-07,Logistics,Luxor,Utilities,1092.44,2628.39,E0132,MGR15,CC013,Q3,2023,True,,EGP
CST010619,2024-09-06,HR,Tanta,Depreciation,1432.28,13611.66,E0197,MGR18,CC007,Q2,2023,False,Note_34,EGP
CST010620,2024-11-02,Sales,Cairo,COGS,47874.81,16499.94,E0134,MGR7,CC006,Q2,2024,False,Note_67,EUR
CST010621,2022-05-29,Customer Service,Alexandria,Depreciation,2637.3,5285.4,E0006,MGR3,CC026,Q4,2021,False,,EGP
CST010622,2021-04-06,HR,Tanta,Maintenance,243567.78,7236.84,E0120,MGR18,CC030,Q2,2022,True,,EGP
CST010623,2024-09-30,Sales,Cairo,Insurance,2434.96,22918.32,E0199,MGR4,CC026,Q3,2023,True,,EGP
CST010624,2021-05-17,HR,Asyut,Salaries,3535.96,18340.02,E0019,MGR9,CC008,Q4,2023,True,,EGP
CST010625,2023-04-08,Customer Service,Suez,Depreciation,-8255.31,7458.63,E0002,MGR15,CC023,Q4,2024,False,,EGP
CST010626,2021-10-22,Logistics,Asyut,COGS,2383.53,4850.7,E0077,MGR3,CC023,Q1,2024,True,Note_51,EUR
CST010627,2024-11-23,Customer Service,Mansoura,Rent,4269.71,3322.98,E0157,MGR10,CC029,Q2,2024,True,,EGP
CST010628,2022-05-13,Sales,Luxor,Utilities,23385.2,2932.39,E0072,MGR20,CC011,Q1,2023,True,,EGP
CST010629,2021-06-08,Marketing,Tanta,Insurance,3980.31,2421.31,E0055,MGR14,CC020,Q3,2021,True,,USD
CST010630,2022-12-30,Operations,Asyut,Salaries,4550.66,7876.01,E0050,MGR13,CC009,Q4,2023,False,Note_23,EGP
CST010631,2023-07-06,Marketing,Luxor,Marketing,19029.2,1524.58,E0029,MGR18,CC007,Q2,2023,True,Note_78,EGP
CST010632,2021-07-27,Finance,Aswan,Insurance,2851.18,24689.57,E0188,MGR7,CC006,Q2,2024,False,,USD
CST010633,2023-04-30,IT,Suez,Maintenance,39619.03,68100.53,E0145,MGR12,CC015,Q1,2021,False,,EGP
CST010634,2022-01-09,Sales,Mansoura,Maintenance,16076.04,42192.08,E0067,MGR1,CC019,Q3,2021,True,,EGP
CST010635,2022-05-23,IT,Giza,Rent,921.22,2503.67,E0090,MGR12,CC023,Q4,2023,True,,
CST010636,2023-06-14,Marketing,Aswan,Depreciation,9165.61,23175.6,E0147,MGR15,CC003,Q2,2023,True,Note_3,EGP
CST010637,2024-06-18,HR,Suez,Utilities,0.0,15599.98,E0007,MGR5,CC005,Q1,2021,False,,EGP
CST010638,2023-10-08,IT,Alexandria,COGS,278973.09,24424.53,E0174,MGR10,CC005,Q1,2023,True,Note_79,EGP
CST010639,2022-01-25,Sales,Alexandria,Maintenance,5176.27,22303.28,E0016,MGR20,CC008,Q1,2021,False,Note_12,EGP
CST010640,2021-11-15,IT,Aswan,Depreciation,1040.59,5182.88,E0046,MGR1,CC028,Q3,2022,False,,USD
CST010641,2022-03-04,IT,Aswan,Salaries,1598.86,21689.75,E0129,MGR2,CC027,Q1,2021,False,,EGP
CST010642,2023-09-03,Finance,Alexandria,Salaries,19945.42,25993.7,E0162,MGR5,CC011,Q1,2024,True,,USD
CST010643,2021-08-18,HR,Cairo,COGS,3945.52,43397.29,E0064,MGR2,CC013,Q1,2024,False,,EGP
CST010644,2022-09-13,Marketing,Luxor,COGS,4372.04,17670.43,E0042,MGR20,CC028,Q4,2023,True,,USD
CST010645,2023-04-10,Operations,Cairo,Marketing,9916.55,800.37,E0040,MGR18,CC003,Q4,2022,False,Note_68,USD
CST010646,2022-05-09,Operations,Port Said,Rent,19516.96,6489.08,E0170,MGR16,CC027,Q2,2024,True,,EGP
CST010647,2022-12-20,HR,Aswan,Depreciation,9999.46,2345.08,E0157,MGR9,CC022,Q3,2021,False,,USD
CST010648,2021-04-09,Operations,Tanta,Marketing,3778.99,595.21,E0160,MGR2,CC025,Q2,2022,True,,EUR
CST010649,2023-03-28,HR,Giza,Salaries,-0.0,15206.84,E0007,MGR13,CC021,Q3,2022,True,,EGP
CST010650,2021-05-03,Logistics,Suez,Utilities,2748.64,14405.34,E0087,MGR10,CC006,Q4,2023,False,,USD
CST010651,2024-05-27,HR,Suez,Insurance,3116.82,8002.35,E0071,MGR9,CC007,Q3,2023,True,,EGP
CST010652,2021-01-14,Logistics,Cairo,Insurance,3578.84,3024.93,E0099,MGR10,CC001,Q4,2021,True,Note_75,EGP
CST010653,2021-10-09,IT,Giza,Salaries,20526.92,19723.9,E0151,MGR3,CC028,Q1,2021,False,,EGP
CST010654,2022-07-05,Finance,Asyut,Maintenance,9681.07,62419.19,E0095,MGR8,CC020,Q3,2022,True,,EGP
CST010655,2021-05-11,IT,Port Said,Utilities,0.0,38670.75,E0059,MGR8,CC026,Q1,2021,True,,EGP
CST010656,2023-03-16,Finance,Giza,Maintenance,4413.27,18095.82,E0045,MGR13,CC014,Q3,2023,True,Note_28,EGP
CST010657,2021-12-19,Logistics,Tanta,Marketing,9874.77,4695.41,E0031,MGR17,CC029,Q4,2021,True,,EGP
CST010658,2024-08-21,IT,Aswan,Marketing,9177.35,28990.56,E0143,MGR9,CC030,Q4,2024,False,,EGP
CST010659,2021-01-27,Finance,Suez,Rent,159562.8,13325.01,E0185,MGR10,CC030,Q3,2023,False,,EGP
CST010660,2022-10-23,HR,Port Said,Depreciation,12860.44,12063.44,E0158,MGR15,CC004,Q3,2022,False,,EGP
CST010661,2024-09-03,Customer Service,Cairo,Marketing,4136.12,5446.05,E0065,MGR5,CC002,Q3,2023,True,Note_84,EUR
CST010662,2022-01-17,IT,Port Said,Insurance,10310.49,1877.84,E0087,MGR13,CC009,Q2,2021,True,,USD
CST010663,2022-08-21,Operations,Suez,Depreciation,1544.46,1972.97,E0136,MGR14,CC022,Q2,2024,True,Note_47,EGP
CST010664,2021-06-07,Operations,Aswan,Marketing,100598.9,4083.04,E0025,MGR16,CC007,Q1,2023,True,Note_74,USD
CST010665,2023-12-06,IT,Asyut,Salaries,3645.86,73662.0,E0098,MGR6,CC030,Q4,2024,True,,EGP
CST010666,2021-02-03,Logistics,Luxor,Utilities,7976.28,9968.63,E0174,MGR20,CC027,Q1,2021,True,,
CST010667,2023-05-25,Finance,Suez,Salaries,21277.1,51949.01,E0126,MGR3,CC006,Q3,2022,True,Note_92,EGP
CST010668,2023-04-08,Sales,Suez,Rent,7646.47,3779.07,E0168,MGR11,CC014,Q4,2022,True,,EGP
CST010669,2024-12-08,Customer Service,Port Said,Insurance,18002.81,5060.15,E0075,MGR18,CC015,Q2,2024,True,,EGP
CST010670,2021-01-15,Customer Service,Tanta,Salaries,30311.88,149283.46,E0095,MGR13,CC001,Q4,2024,True,Note_91,EGP
CST010671,2021-10-11,Marketing,Asyut,Marketing,11012.21,10831.84,E0128,MGR18,CC030,Q4,2022,False,,EGP
CST010672,2023-11-27,Sales,Asyut,Salaries,28757.93,7049.37,E0109,MGR10,CC018,Q1,2022,True,Note_51,EGP
CST010673,2022-05-07,Marketing,Giza,Salaries,3401.99,50229.16,E0184,MGR14,CC014,Q2,2022,False,,EGP
CST010674,2024-10-21,Finance,Asyut,Salaries,47098.89,3793.76,E0086,MGR13,CC005,Q3,2023,True,,USD
CST010675,2021-06-03,Logistics,Asyut,Depreciation,17696.85,8946.56,E0146,MGR3,CC025,Q1,2024,True,,EGP
CST010676,2024-12-06,Operations,Luxor,Insurance,-4106.98,19140.32,E0091,MGR11,CC021,Q4,2023,True,,EGP
CST010677,2024-11-24,Finance,Asyut,Utilities,68934.95,1775.31,E0046,MGR12,CC009,Q4,2024,False,,EGP
CST010678,2024-05-28,Customer Service,Cairo,Salaries,10536.98,6224.93,E0146,MGR5,CC022,Q1,2022,False,,EGP
CST010679,2023-08-05,Operations,Asyut,Utilities,1124.7,8328.7,E0145,MGR18,CC009,Q2,2021,False,Note_43,EGP
CST010680,2022-11-30,Operations,Port Said,COGS,2056.63,34597.74,E0051,MGR16,CC020,Q4,2021,False,Note_75,USD
CST010681,2024-10-28,HR,Alexandria,Maintenance,1006.76,5202.86,E0091,MGR15,CC026,Q1,2022,True,,EGP
