Customer_ID,Customer_Name,City,Region,Segment,Credit_Limit,Outstanding_Balance,Payment_Terms_Days,Registration_Date,Account_Status,Tax_ID,Industry,Annual_Revenue_EGP,Contact_Email,Assigned_Rep
C10763,Customer_10763,Giza,West,Retail,100000,62890,60,2024-05-04,Inactive,TAX9967317,Manufacturing,627914.0,contact10762@company10762.com,E0142
C10764,Customer_10764,Giza,West,Retail,100000,256173,90,2021-08-05,Active,,Manufacturing,486485.0,contact10763@company10763.com,E0058
C10765,Customer_10765,Cairo,East,SME,1000000,73507,90,2022-09-21,Active,TAX1607053,Education,7098572.0,contact10764@company10764.com,E0001
C10766,Customer_10766,Aswan,West,SME,250000,49819,90,2024-05-25,Inactive,TAX6522514,Education,109811.0,contact10765@company10765.com,E0126
C10767,Customer_10767,Cairo,South,Government,50000,203940,90,2021-03-19,Active,TAX5296734,Real Estate,913708.0,contact10766@company10766.com,E0129
C10768,Customer_10768,Suez,Central,Retail,500000,293545,45,2023-12-26,Active,TAX5230279,Technology,196807.0,contact10767@company10767.com,E0137
C10769,Customer_10769,Port Said,North,Retail,500000,214268,60,2022-07-14,Active,TAX7906999,Technology,35529592.0,contact10768@company10768.com,E0154
C10770,Customer_10770,Suez,East,Enterprise,250000,116263,45,2021-07-30,Active,TAX8524758,Education,3319197.0,contact10769@company10769.com,E0134
C10771,Customer_10771,Alexandria,West,SME,500000,36526,30,2021-01-25,Active,TAX7670110,Manufacturing,1571540.0,contact10770@company10770.com,E0099
C10772,Customer_10772,Asyut,East,Retail,250000,224743,45,2024-02-26,Active,TAX6085330,Technology,51304.0,contact10771@company10771.com,E0038
C10773,Customer_10773,Giza,Central,Retail,100000,141079,60,2022-01-27,Active,TAX2696386,Retail,108624.0,contact10772@company10772.com,E0080
C10774,Customer_10774,Luxor,South,SME,1000000,244198,90,2022-04-03,Inactive,TAX4188347,Retail,2334426.0,contact10773@company10773.com,E0111
C10775,Customer_10775,Giza,East,Retail,100000,75275,60,2023-03-21,Active,TAX3093069,Food & Beverage,84071.0,contact10774@company10774.com,E0090
C10776,Customer_10776,Mansoura,West,Retail,100000,68303,60,2023-06-03,Active,TAX6175887,Retail,543435.0,contact10775@company10775.com,E0046
C10777,Customer_10777,Alexandria,North,Retail,50000,146669,45,2024-08-05,Active,TAX1999150,Technology,1800436.0,contact10776@company10776.com,E0191
C10778,Customer_10778,Mansoura,Central,Enterprise,500000,52277,30,2023-04-08,Active,TAX5920488,Real Estate,325508.0,contact10777@company10777.com,E0032
C10779,Customer_10779,Mansoura,East,SME,50000,239123,60,2021-09-02,Active,TAX4592191,Food & Beverage,208857.0,contact10778@company10778.com,E0127
C10780,Customer_10780,Asyut,South,SME,1000000,75985,60,2023-10-14,Active,TAX3364513,Real Estate,13520.0,contact10779@company10779.com,E0003
C10781,Customer_10781,Luxor,Central,Retail,250000,109318,45,2023-05-05,Inactive,TAX2081863,Real Estate,4272860.0,contact10780@company10780.com,E0016
C10782,Customer_10782,Suez,East,Enterprise,1000000,137900,60,2023-12-04,Active,TAX8868109,Manufacturing,145987.0,contact10781@company10781.com,E0045
C10783,Customer_10783,Aswan,North,Retail,100000,126012,45,2021-01-04,Active,TAX7022834,Food & Beverage,900469.0,contact10782@company10782.com,E0140
C10784,Customer_10784,Mansoura,Central,SME,100000,78372,90,2021-06-17,Active,TAX4337188,Retail,3929640.0,contact10783@company10783.com,E0114
C10785,Customer_10785,Port Said,West,Retail,100000,16837,30,2023-04-22,Active,TAX6469456,Manufacturing,53072.0,contact10784@company10784.com,E0063
C10786,Customer_10786,Suez,West,Retail,1000000,71247,90,2022-10-03,Active,TAX7038652,Food & Beverage,1503221.0,contact10785@company10785.com,E0091
C10787,Customer_10787,Giza,Central,Government,50000,298699,30,2024-07-08,Active,TAX5094149,Retail,2645960.0,contact10786@company10786.com,E0039
C10788,Customer_10788,Giza,West,SME,50000,214279,45,2022-11-25,Active,TAX1771353,Healthcare,2991358.0,,E0034
C10789,Customer_10789,Asyut,South,Government,1000000,163258,90,2023-02-20,Active,TAX7892697,Retail,802721.0,contact10788@company10788.com,E0032
C10790,Customer_10790,Alexandria,South,Government,100000,86295,30,2024-07-12,Active,TAX5417099,Manufacturing,180539.0,contact10789@company10789.com,E0169
C10791,Customer_10791,Port Said,South,SME,500000,147125,45,2024-09-13,Active,TAX4258695,Retail,6000721.0,contact10790@company10790.com,E0084
C10792,Customer_10792,Luxor,North,Government,50000,286166,30,2024-11-22,Active,,Healthcare,1714486.0,contact10791@company10791.com,E0049
C10793,Customer_10793,Alexandria,South,SME,250000,281296,45,2022-08-23,Inactive,TAX1168589,Retail,5222094.0,contact10792@company10792.com,E0010
C10794,Customer_10794,Tanta,South,SME,100000,287077,90,2021-04-11,Inactive,TAX1257181,Healthcare,760568.0,contact10793@company10793.com,E0173
C10795,Customer_10795,Alexandria,North,SME,250000,40466,90,2021-12-15,Active,TAX5049867,Manufacturing,2377413.0,contact10794@company10794.com,E0127
C10796,Customer_10796,Asyut,West,Retail,250000,82632,45,2022-08-24,Active,TAX3495909,Healthcare,1252608.0,contact10795@company10795.com,E0057
C10797,Customer_10797,Tanta,North,Retail,50000,13781,90,2024-03-13,Active,TAX3865137,Healthcare,561436.0,contact10796@company10796.com,E0098
C10798,Customer_10798,Suez,North,Retail,50000,59,30,2024-12-15,Inactive,TAX5395402,Manufacturing,1098016.0,contact10797@company10797.com,E0005
C10799,Customer_10799,Mansoura,East,Retail,100000,274860,30,2021-08-22,Active,TAX4438157,Manufacturing,5512270.0,contact10798@company10798.com,E0100
C10800,Customer_10800,Cairo,Central,Enterprise,250000,2528,30,2024-03-24,Active,TAX9823166,Food & Beverage,5701585.0,contact10799@company10799.com,E0130
C10801,Customer_10801,Cairo,Central,Retail,250000,250065,30,2022-05-22,Active,TAX7150736,Technology,780687.0,contact10800@company10800.com,E0012
C10802,Customer_10802,Tanta,South,Retail,50000,180354,60,2021-10-14,Active,TAX4943509,Real Estate,6990469.0,contact10801@company10801.com,E0197
C10803,Customer_10803,Asyut,Central,Retail,1000000,114692,30,2024-05-08,Inactive,TAX2261803,Healthcare,650424.0,contact10802@company10802.com,E0144
C10804,Customer_10804,Luxor,North,SME,100000,232344,90,2023-07-16,Inactive,TAX9726414,Manufacturing,615933.0,contact10803@company10803.com,E0001
C10805,Customer_10805,Suez,South,SME,250000,180229,60,2021-05-02,Active,TAX9367107,Manufacturing,1080211.0,contact10804@company10804.com,E0200
C10806,Customer_10806,Port Said,South,Retail,1000000,273661,90,2022-12-04,Active,TAX2646311,Healthcare,701229.0,contact10805@company10805.com,E0093
C10807,Customer_10807,Giza,South,SME,100000,55722,60,2023-11-13,Inactive,TAX8988701,Manufacturing,237104.0,,E0169
C10808,Customer_10808,Alexandria,South,SME,50000,147365,45,2024-01-31,Active,TAX5758763,Healthcare,632808.0,contact10807@company10807.com,E0034
C10809,Customer_10809,Suez,Central,SME,250000,180892,90,2024-03-31,Active,TAX2964216,Manufacturing,703622.0,contact10808@company10808.com,E0026
C10810,Customer_10810,Port Said,Central,Enterprise,100000,141176,90,2024-10-31,Active,TAX7236695,Healthcare,410236.0,contact10809@company10809.com,E0069
C10811,Customer_10811,Mansoura,West,Retail,50000,264880,45,2021-08-02,Active,TAX1808961,Food & Beverage,1743085.0,contact10810@company10810.com,E0066
C10812,Customer_10812,Alexandria,North,Retail,1000000,242095,60,2023-12-08,Active,TAX3642612,Technology,535926.0,,E0011
C10813,Customer_10813,Aswan,Central,SME,250000,218555,60,2022-09-09,Active,TAX3990461,Healthcare,3341730.0,contact10812@company10812.com,E0190
C10814,Customer_10814,Suez,North,Enterprise,500000,67322,60,2023-05-21,Active,TAX7477134,Food & Beverage,113246.0,contact10813@company10813.com,E0059
C10815,Customer_10815,Cairo,Central,Retail,50000,151227,30,2024-03-29,Active,TAX1894360,Manufacturing,717840.0,contact10814@company10814.com,E0103
C10816,Customer_10816,Giza,South,Enterprise,500000,68353,45,2024-02-09,Active,TAX9849761,Healthcare,323592.0,contact10815@company10815.com,E0032
C10817,Customer_10817,Luxor,South,SME,50000,71000,30,2022-03-10,Active,TAX4221804,Manufacturing,184314.0,contact10816@company10816.com,E0135
C10818,Customer_10818,Asyut,East,SME,250000,279010,30,2024-09-14,Active,TAX3824365,Real Estate,424167.0,contact10817@company10817.com,E0071
C10819,Customer_10819,Giza,North,Enterprise,50000,107804,60,2021-01-08,Active,TAX7433091,Education,8308282.0,contact10818@company10818.com,E0011
C10820,Customer_10820,Alexandria,Central,Enterprise,100000,203167,60,2022-04-14,Active,TAX1705901,Healthcare,3056773.0,contact10819@company10819.com,E0058
C10821,Customer_10821,Tanta,West,Retail,250000,118263,90,2021-02-09,Inactive,TAX9889668,Manufacturing,1374528.0,contact10820@company10820.com,E0126
C10822,Customer_10822,Asyut,Central,Retail,50000,100940,30,2022-03-05,Inactive,,Technology,1592450.0,contact10821@company10821.com,E0090
C10823,Customer_10823,Alexandria,West,Retail,50000,45782,45,2021-05-03,Active,TAX1721044,Technology,2091930.0,contact10822@company10822.com,E0042
C10824,Customer_10824,Suez,North,Enterprise,100000,285141,45,2023-11-06,Suspended,TAX5111663,Food & Beverage,204037.0,contact10823@company10823.com,E0119
C10825,Customer_10825,Luxor,South,SME,100000,231480,60,2024-08-14,Active,TAX4173369,Healthcare,1810734.0,contact10824@company10824.com,E0069
C10826,Customer_10826,Giza,East,SME,50000,175337,45,2024-02-08,Active,TAX9219420,Manufacturing,792787.0,contact10825@company10825.com,E0146
C10827,Customer_10827,Aswan,North,Government,500000,231278,60,2024-01-22,Active,TAX6227143,Food & Beverage,44647.0,contact10826@company10826.com,E0107
C10828,Customer_10828,Alexandria,South,Enterprise,250000,80433,30,2022-06-12,Active,,Real Estate,4461293.0,contact10827@company10827.com,E0120
C10829,Customer_10829,Giza,West,SME,1000000,18986,90,2021-11-09,Active,TAX2648293,Manufacturing,1044151.0,contact10828@company10828.com,E0049
C10830,Customer_10830,Luxor,South,SME,1000000,25408,30,2021-02-01,Active,TAX5950298,Real Estate,280006.0,contact10829@company10829.com,E0158
C10831,Customer_10831,Mansoura,West,Retail,1000000,167111,30,2021-06-10,Inactive,TAX4668532,Education,979574.0,,E0104
C10832,Customer_10832,Port Said,West,Government,250000,282480,30,2022-08-20,Active,TAX1890128,Food & Beverage,163583.0,contact10831@company10831.com,E0184
C10833,Customer_10833,Giza,South,Retail,100000,102977,60,2023-08-30,Active,TAX5933951,Retail,489919.0,contact10832@company10832.com,E0186
C10834,Customer_10834,Luxor,Central,SME,1000000,211382,90,2021-09-21,Inactive,TAX1792563,Manufacturing,2106220.0,contact10833@company10833.com,E0110
C10835,Customer_10835,Tanta,East,Retail,50000,84117,60,2021-08-14,Active,TAX8575832,Manufacturing,190691.0,contact10834@company10834.com,E0024
C10836,Customer_10836,Tanta,North,Enterprise,250000,265026,90,2024-09-09,Active,TAX8944390,Technology,2888450.0,contact10835@company10835.com,E0123
C10837,Customer_10837,Asyut,East,SME,100000,74891,30,2023-06-18,Active,TAX4289993,Education,1711630.0,contact10836@company10836.com,E0015
C10838,Customer_10838,Aswan,South,Retail,100000,104915,90,2021-09-13,Active,TAX1580737,Manufacturing,253888.0,,E0080
C10839,Customer_10839,Suez,Central,Retail,1000000,27022,45,2021-01-10,Inactive,TAX7259821,Food & Beverage,1806640.0,contact10838@company10838.com,E0096
C10840,Customer_10840,Asyut,South,SME,1000000,146759,45,2024-07-14,Active,TAX2210755,Healthcare,1062255.0,contact10839@company10839.com,E0082
C10841,Customer_10841,Mansoura,East,SME,1000000,189832,45,2023-11-13,Active,TAX3623415,Technology,659065.0,contact10840@company10840.com,E0074
C10842,Customer_10842,Alexandria,North,SME,500000,288139,45,2021-06-11,Active,TAX2495878,Retail,2830824.0,contact10841@company10841.com,E0051
C10843,Customer_10843,Aswan,South,Retail,1000000,130436,90,2023-12-29,Suspended,,Healthcare,338253.0,contact10842@company10842.com,E0185
C10844,Customer_10844,Suez,Central,SME,250000,203797,30,2021-06-17,Active,TAX2144898,Technology,2762802.0,contact10843@company10843.com,E0049
C10845,Customer_10845,Alexandria,West,Enterprise,100000,209998,90,2021-05-28,Active,TAX7523835,Education,1627375.0,contact10844@company10844.com,E0115
C10846,Customer_10846,Aswan,West,SME,100000,85279,60,2021-05-02,Active,TAX3841949,Food & Beverage,1360590.0,contact10845@company10845.com,E0024
C10847,Customer_10847,Mansoura,East,SME,250000,154245,30,2021-12-12,Active,TAX4408850,Technology,746439.0,contact10846@company10846.com,E0055
C10848,Customer_10848,Mansoura,North,Retail,500000,132429,60,2024-07-28,Active,,Real Estate,496314.0,contact10847@company10847.com,E0129
C10849,Customer_10849,Suez,North,Retail,500000,274220,60,2023-07-03,Active,TAX5934869,Real Estate,45386723.0,contact10848@company10848.com,E0145
C10850,Customer_10850,Suez,East,Enterprise,1000000,58521,90,2022-07-10,Active,TAX7318116,Technology,154494.0,contact10849@company10849.com,E0045
C10851,Customer_10851,Suez,West,Retail,250000,219743,60,2021-05-12,Active,TAX1807915,Food & Beverage,1529235.0,contact10850@company10850.com,E0126
C10852,Customer_10852,Aswan,East,Government,500000,117530,45,2024-12-17,Active,TAX1955586,Real Estate,333060.0,contact10851@company10851.com,E0105
C10853,Customer_10853,Aswan,North,Retail,50000,43348,45,2023-05-15,Active,,Technology,398371.0,contact10852@company10852.com,E0140
C10854,Customer_10854,Cairo,Central,Government,100000,296327,45,2021-12-08,Inactive,TAX9882435,Real Estate,549061.0,contact10853@company10853.com,E0079
C10855,Customer_10855,Alexandria,South,SME,500000,21444,90,2022-04-02,Active,TAX4569264,Retail,115125.0,,E0074
C10856,Customer_10856,Port Said,West,SME,250000,147356,90,2023-02-15,Active,TAX8486579,Technology,813570.0,contact10855@company10855.com,E0125
C10857,Customer_10857,Mansoura,South,SME,1000000,206928,30,2021-05-23,Active,TAX9493082,Food & Beverage,197574.0,contact10856@company10856.com,E0027
C10858,Customer_10858,Aswan,Central,Government,500000,240546,45,2022-01-13,Active,TAX1790643,Manufacturing,1386559.0,contact10857@company10857.com,E0012
C10859,Customer_10859,Alexandria,North,Retail,1000000,109282,30,2023-11-28,Active,TAX1234567,Food & Beverage,817296.0,,E0179
C10860,Customer_10860,Alexandria,Central,Government,1000000,162909,30,2023-07-08,Active,TAX1653161,Real Estate,8879374.0,contact10859@company10859.com,E0066
C10861,Customer_10861,Suez,Central,SME,1000000,271822,60,2024-07-25,Active,TAX5606781,Education,706986.0,contact10860@company10860.com,E0184
C10862,Customer_10862,Port Said,North,Enterprise,250000,58092,90,2022-01-13,Active,TAX8817052,Food & Beverage,4530014.0,,E0021
C10863,Customer_10863,Aswan,East,SME,100000,229148,45,2022-09-26,Active,TAX2790095,Manufacturing,657396.0,contact10862@company10862.com,E0120
C10864,Customer_10864,Suez,North,Retail,250000,74891,45,2023-02-09,Active,TAX8075572,Healthcare,299921.0,contact10863@company10863.com,E0184
C10865,Customer_10865,Tanta,Central,SME,500000,240833,45,2021-06-04,Active,TAX1128064,Food & Beverage,275503.0,contact10864@company10864.com,E0061
C10866,Customer_10866,Asyut,East,Retail,50000,131441,60,2021-12-09,Active,TAX2300956,Retail,37812707.0,contact10865@company10865.com,E0122
C10867,Customer_10867,Suez,North,SME,1000000,267946,90,2021-03-03,Active,TAX7779042,Technology,7526333.0,contact10866@company10866.com,E0200
C10868,Customer_10868,Giza,Central,Retail,100000,142734,45,2021-06-23,Active,TAX5092545,Education,1978306.0,contact10867@company10867.com,E0145
C10869,Customer_10869,Port Said,Central,SME,250000,60533,90,2024-07-09,Active,TAX4669241,Food & Beverage,2967020.0,contact10868@company10868.com,E0106
C10870,Customer_10870,Cairo,West,Enterprise,500000,237515,30,2022-02-07,Active,TAX7950874,Technology,1255571.0,contact10869@company10869.com,E0016
C10871,Customer_10871,Mansoura,South,SME,100000,121578,90,2022-02-08,Active,TAX7213444,Food & Beverage,2245779.0,contact10870@company10870.com,E0028
C10872,Customer_10872,Luxor,Central,SME,100000,17565,30,2023-05-09,Active,TAX5059627,Education,1181205.0,contact10871@company10871.com,E0115
C10873,Customer_10873,Luxor,East,Retail,250000,163900,30,2022-02-26,Active,TAX8270165,Retail,1413824.0,contact10872@company10872.com,E0112
C10874,Customer_10874,Cairo,North,SME,250000,129051,60,2022-03-16,Active,TAX9947894,Manufacturing,4432427.0,contact10873@company10873.com,E0194
C10875,Customer_10875,Cairo,North,Enterprise,500000,128367,90,2021-11-29,Active,TAX1516655,Retail,437018.0,contact10874@company10874.com,E0130
C10876,Customer_10876,Alexandria,South,Retail,1000000,30482,45,2021-07-08,Inactive,TAX7091171,Food & Beverage,556269.0,contact10875@company10875.com,E0143
C10877,Customer_10877,Asyut,East,SME,1000000,136925,90,2023-08-08,Inactive,TAX3287310,Real Estate,833346.0,contact10876@company10876.com,E0178
C10878,Customer_10878,Cairo,East,Retail,1000000,250785,30,2021-07-17,Inactive,TAX7028999,Education,1448044.0,contact10877@company10877.com,E0035
C10879,Customer_10879,Cairo,West,Government,500000,13283,30,2024-10-07,Suspended,TAX7586529,Manufacturing,2138499.0,contact10878@company10878.com,E0080
C10880,Customer_10880,Mansoura,East,SME,50000,68234,60,2022-10-09,Active,TAX3545719,Manufacturing,1215244.0,contact10879@company10879.com,E0060
C10881,Customer_10881,Suez,West,Government,1000000,161545,60,2022-03-24,Active,TAX3993496,Healthcare,104522.0,,E0028
C10882,Customer_10882,Alexandria,Central,Retail,1000000,258580,90,2022-06-30,,TAX8522106,Manufacturing,1459018.0,contact10881@company10881.com,E0172
C10883,Customer_10883,Port Said,Central,SME,250000,289123,60,2021-07-08,Active,TAX8405868,Food & Beverage,735461.0,contact10882@company10882.com,E0088
C10884,Customer_10884,Giza,South,Retail,500000,37660,45,2024-10-28,Active,TAX1573836,Real Estate,156620.0,contact10883@company10883.com,E0139
C10885,Customer_10885,Port Said,South,Enterprise,1000000,154674,45,2022-12-22,Active,TAX9857016,Manufacturing,1647830.0,contact10884@company10884.com,E0051
C10886,Customer_10886,Mansoura,North,Retail,250000,18273,90,2021-05-02,Inactive,TAX1552744,Manufacturing,51558147.0,,E0113
C10887,Customer_10887,Aswan,East,Government,500000,131347,45,2024-11-18,Active,TAX5757578,Manufacturing,4004970.0,contact10886@company10886.com,E0046
